1744209628005,BTCUSDT,77518,3.14593e+08
1744209629005,BTCUSDT,77518,3.14594e+08
1744209631006,BTCUSDT,77518,3.14594e+08
1744209632004,BTCUSDT,77500,3.14611e+08
1744209633004,BTCUSDT,77500.1,3.14613e+08
1744209634004,BTCUSDT,77500.1,3.14615e+08
1744209635007,BTCUSDT,77500.1,3.14647e+08
1744209731006,BTCUSDT,77533.9,3.14568e+08
1744209732004,BTCUSDT,77533.9,3.14575e+08
1744209734005,BTCUSDT,77533.9,3.14559e+08
1744209735005,BTCUSDT,77533.9,3.14559e+08
1744209736006,BTCUSDT,77533.9,3.14559e+08
1744209737005,BTCUSDT,77533.9,3.14559e+08
1744209738005,BTCUSDT,77543.1,3.14516e+08
1744209741006,BTCUSDT,77543.1,3.14512e+08
1744209742004,BTCUSDT,77543.1,3.14512e+08
1744209745004,BTCUSDT,77552.7,3.14501e+08
1744209747004,BTCUSDT,77554,3.145e+08
1744209749004,BTCUSDT,77554,3.14508e+08
1744209752005,BTCUSDT,77554,3.14508e+08
1744209753006,BTCUSDT,77554,3.14498e+08
1744209756005,BTCUSDT,77553.7,3.14498e+08
1744209757004,BTCUSDT,77552.2,3.14525e+08
1744209761006,BTCUSDT,77547.6,3.14483e+08
1744209763004,BTCUSDT,77547.6,3.14482e+08
1744209765005,BTCUSDT,77547.6,3.14482e+08
1744209766004,BTCUSDT,77547.6,3.14482e+08
1744209768005,BTCUSDT,77548,3.14547e+08
1744209769005,BTCUSDT,77558.3,3.14604e+08
1744209770004,BTCUSDT,77558.3,3.14604e+08
1744209772006,BTCUSDT,77547.5,3.14596e+08
1744209773006,BTCUSDT,77547.5,3.14597e+08
1744209775005,BTCUSDT,77547.5,3.14597e+08
1744209776005,BTCUSDT,77558.6,3.14613e+08
1744209780005,BTCUSDT,77565.2,3.1458e+08
1744209781005,BTCUSDT,77565.2,3.1458e+08
1744209784006,BTCUSDT,77570.4,3.14667e+08
1744209786004,BTCUSDT,77565.2,3.14671e+08
1744209788006,BTCUSDT,77565.2,3.14671e+08
1744209789004,BTCUSDT,77565.2,3.14654e+08
1744209790004,BTCUSDT,77564,3.14663e+08
1744209794005,BTCUSDT,77547.6,3.14647e+08
1744209797006,BTCUSDT,77547.6,3.14647e+08
1744209802006,BTCUSDT,77533.5,3.14705e+08
1744209803004,BTCUSDT,77526.5,3.14705e+08
1744209805005,BTCUSDT,77524.3,3.14705e+08
1744209806004,BTCUSDT,77524.3,3.14705e+08
1744209807005,BTCUSDT,77524.3,3.14679e+08
1744209808004,BTCUSDT,77524.3,3.14679e+08
1744209812005,BTCUSDT,77524.3,3.14679e+08
1744209815005,BTCUSDT,77526.5,3.14644e+08
1744209816005,BTCUSDT,77526.5,3.14644e+08
1744209824005,BTCUSDT,77524.3,3.14621e+08
1744209826005,BTCUSDT,77524.3,3.14639e+08
1744209827005,BTCUSDT,77524.3,3.1464e+08
1744209828005,BTCUSDT,77524.3,3.1464e+08
1744209830004,BTCUSDT,77526.5,3.14642e+08
1744209832007,BTCUSDT,77526.5,3.14625e+08
1744209833006,BTCUSDT,77528,3.14627e+08
1744209834004,BTCUSDT,77528,3.14629e+08
1744209835005,BTCUSDT,77528,3.1463e+08
1744209836004,BTCUSDT,77528,3.14631e+08
1744209837006,BTCUSDT,77528,3.14633e+08
1744209839005,BTCUSDT,77528,3.14633e+08
1744209840004,BTCUSDT,77530,3.14668e+08
1744209841004,BTCUSDT,77544,3.14668e+08
1744209842005,BTCUSDT,77544,3.14668e+08
1744209845004,BTCUSDT,77543.9,3.14668e+08
1744209846005,BTCUSDT,77543.9,3.14651e+08
1744209850004,BTCUSDT,77542.6,3.14651e+08
1744209851005,BTCUSDT,77542.6,3.14649e+08
1744209859006,BTCUSDT,77541.2,3.14665e+08
1744209865005,BTCUSDT,77540.1,3.14675e+08
1744209870005,BTCUSDT,77524,3.14686e+08
1744209871006,BTCUSDT,77524,3.14673e+08
1744209874005,BTCUSDT,77524,3.14673e+08
1744209875004,BTCUSDT,77524,3.14673e+08
1744209879004,BTCUSDT,77515.9,3.14673e+08
1744209880004,BTCUSDT,77516,3.14672e+08
1744209885006,BTCUSDT,77518,3.14674e+08
1744209887005,BTCUSDT,77516.9,3.14674e+08
1744209890006,BTCUSDT,77516.9,3.14663e+08
1744209894008,BTCUSDT,77516,3.14713e+08
1744209896004,BTCUSDT,77516,3.14713e+08
1744209898005,BTCUSDT,77515.9,3.14668e+08
1744209901005,BTCUSDT,77512.9,3.14707e+08
1744209903004,BTCUSDT,77516,3.14707e+08
1744209905005,BTCUSDT,77512.9,3.14682e+08
1744209906006,BTCUSDT,77512.9,3.1468e+08
1744209907007,BTCUSDT,77512.9,3.14684e+08
1744209908006,BTCUSDT,77499.9,3.14709e+08
1744209909006,BTCUSDT,77468,3.14706e+08
1744209910005,BTCUSDT,77468,3.14706e+08
1744209911004,BTCUSDT,77468,3.14706e+08
1744209913006,BTCUSDT,77465.2,3.14732e+08
1744209915004,BTCUSDT,77465.2,3.14728e+08
1744209916005,BTCUSDT,77465.2,3.14726e+08
1744209917006,BTCUSDT,77465.2,3.14694e+08
1744209918004,BTCUSDT,77468,3.14737e+08
1744209919005,BTCUSDT,77478,3.14734e+08
1744209920005,BTCUSDT,77478,3.14735e+08
1744209922006,BTCUSDT,77478,3.14741e+08
1744209924004,BTCUSDT,77478,3.14737e+08
1744209927005,BTCUSDT,77490.9,3.14757e+08
1744209928004,BTCUSDT,77490.9,3.14746e+08
1744209929005,BTCUSDT,77477.8,3.14744e+08
1744209931004,BTCUSDT,77476.9,3.14802e+08
1744209936006,BTCUSDT,77476.9,3.14813e+08
1744209940005,BTCUSDT,77470,3.14804e+08
1744209941005,BTCUSDT,77470,3.14804e+08
1744209945005,BTCUSDT,77470,3.14721e+08
1744210782007,BTCUSDT,77070.3,3.16447e+08
1744210783006,BTCUSDT,77070.3,3.16449e+08
1744210784005,BTCUSDT,77070.3,3.16451e+08
1744210785005,BTCUSDT,77070.3,3.16449e+08
1744210786004,BTCUSDT,77070.3,3.16447e+08
1744210788005,BTCUSDT,77081.8,3.16447e+08
1744210790004,BTCUSDT,77081.8,3.16445e+08
1744210791005,BTCUSDT,77080,3.16446e+08
1744210792005,BTCUSDT,77080,3.16446e+08
1744210793006,BTCUSDT,77080,3.16445e+08
1744210794007,BTCUSDT,77080,3.16447e+08
1744210795004,BTCUSDT,77080,3.16447e+08
1744210796008,BTCUSDT,77080,3.1651e+08
1744210797004,BTCUSDT,77080,3.16511e+08
1744210798005,BTCUSDT,77080,3.16513e+08
1744210799005,BTCUSDT,77080,3.16515e+08
1744210800006,BTCUSDT,77080,3.16542e+08
1744210801005,BTCUSDT,77080,3.16544e+08
1744210802006,BTCUSDT,77078.1,3.16527e+08
1744210803005,BTCUSDT,77081.8,3.1654e+08
1744210806005,BTCUSDT,77081.8,3.16538e+08
1744210808005,BTCUSDT,77081.8,3.1654e+08
1744210809005,BTCUSDT,77079.2,3.16542e+08
1744210810005,BTCUSDT,77079.2,3.16544e+08
1744210811008,BTCUSDT,77079.2,3.16545e+08
1744210812005,BTCUSDT,77079.2,3.16547e+08
1744210813005,BTCUSDT,77071.6,3.16547e+08
1744210815005,BTCUSDT,77071.6,3.16548e+08
1744210816006,BTCUSDT,77072,3.16542e+08
1744210817004,BTCUSDT,77071.6,3.16542e+08
1744210819005,BTCUSDT,77072,3.1654e+08
1744210821006,BTCUSDT,77071.6,3.1654e+08
1744210823005,BTCUSDT,77081.2,3.16647e+08
1744210824004,BTCUSDT,77071.4,3.16657e+08
1744210825005,BTCUSDT,77071.4,3.16657e+08
1744210826005,BTCUSDT,77071.4,3.16661e+08
1744210827005,BTCUSDT,77071.4,3.16661e+08
1744210828006,BTCUSDT,77071.6,3.16661e+08
1744210830005,BTCUSDT,77071.6,3.16689e+08
1744210831006,BTCUSDT,77078,3.16613e+08
1744210833004,BTCUSDT,77078,3.16626e+08
1744210837005,BTCUSDT,77077,3.16626e+08
1744210838005,BTCUSDT,77077,3.16628e+08
1744210839006,BTCUSDT,77077,3.16629e+08
1744210840004,BTCUSDT,77076.7,3.16631e+08
1744210841005,BTCUSDT,77076.7,3.16633e+08
1744210842007,BTCUSDT,77076.5,3.16659e+08
1744210865004,BTCUSDT,77081.2,3.16642e+08
1744210866005,BTCUSDT,76979.9,3.1664e+08
1744210867004,BTCUSDT,76979.9,3.1664e+08
1744210872005,BTCUSDT,76979.9,3.16636e+08
1744210873005,BTCUSDT,76979.9,3.16635e+08
1744210875007,BTCUSDT,76979.9,3.16632e+08
1744210877005,BTCUSDT,76979.9,3.16609e+08
1744210879005,BTCUSDT,76979.9,3.16609e+08
1744210881004,BTCUSDT,76979.9,3.16609e+08
1744210882006,BTCUSDT,76976.8,3.16611e+08
1744210888005,BTCUSDT,76970.9,3.16626e+08
1744210893006,BTCUSDT,76975.5,3.16587e+08
1744210895004,BTCUSDT,76970.9,3.16589e+08
1744210896004,BTCUSDT,76970.9,3.1659e+08
1744210897007,BTCUSDT,76970,3.16592e+08
1744210898005,BTCUSDT,76970,3.16594e+08
1744210899004,BTCUSDT,76970,3.16596e+08
1744210900004,BTCUSDT,76970,3.16597e+08
1744210901005,BTCUSDT,76969.5,3.16599e+08
1744210902004,BTCUSDT,76975.5,3.16634e+08
1744210903005,BTCUSDT,76965.9,3.16637e+08
1744210904006,BTCUSDT,76970.9,3.16638e+08
1744210905004,BTCUSDT,76970.9,3.16638e+08
1744210906006,BTCUSDT,76965.4,3.16631e+08
1744211734005,BTCUSDT,77505.4,3.16601e+08
1744211735006,BTCUSDT,77505.4,3.16601e+08
1744211736005,BTCUSDT,77505.4,3.16576e+08
1744211748005,BTCUSDT,77510,3.16505e+08
1744211749005,BTCUSDT,77510,3.16514e+08
1744211752005,BTCUSDT,77505.4,3.16478e+08
1744211753004,BTCUSDT,77505.3,3.1648e+08
1744211754005,BTCUSDT,77505.3,3.16482e+08
1744211755004,BTCUSDT,77505.3,3.16484e+08
1744211756005,BTCUSDT,77505.3,3.16484e+08
1744211757004,BTCUSDT,77505.3,3.16484e+08
1744211758004,BTCUSDT,77521.1,3.16503e+08
1744211767006,BTCUSDT,77521.3,3.16516e+08
1744211769004,BTCUSDT,77504.6,3.16519e+08
1744211775006,BTCUSDT,77538.5,3.16526e+08
1744211781004,BTCUSDT,77544,3.16464e+08
1744211782006,BTCUSDT,77547.6,3.16462e+08
1744211783004,BTCUSDT,77547.6,3.1646e+08
1744211785005,BTCUSDT,77521.1,3.16444e+08
1744211789005,BTCUSDT,77622.6,3.16362e+08
1744211791006,BTCUSDT,77624,3.16362e+08
1744211793005,BTCUSDT,77624,3.16364e+08
1744211794005,BTCUSDT,77624,3.16366e+08
1744211795004,BTCUSDT,77624,3.16368e+08
1744211796005,BTCUSDT,77624,3.1637e+08
1744211797005,BTCUSDT,77624,3.16368e+08
1744211800006,BTCUSDT,77624,3.16358e+08
1744211805004,BTCUSDT,77624,3.16358e+08
1744211806004,BTCUSDT,77625.7,3.16372e+08
1744211807005,BTCUSDT,77626,3.16372e+08
1744211809005,BTCUSDT,77626,3.16344e+08
1744211811004,BTCUSDT,77626,3.16344e+08
1744211812005,BTCUSDT,77624,3.16346e+08
1744211813006,BTCUSDT,77622.3,3.16374e+08
1744211814005,BTCUSDT,77622.3,3.16376e+08
1744211815004,BTCUSDT,77622.3,3.16378e+08
1744211818005,BTCUSDT,77622.3,3.16346e+08
1744211819004,BTCUSDT,77602.1,3.16376e+08
1744211823005,BTCUSDT,77602,3.16374e+08
1744211824004,BTCUSDT,77602,3.16374e+08
1744211825004,BTCUSDT,77446.6,3.16374e+08
1744211826004,BTCUSDT,77446.6,3.16352e+08
1744211827005,BTCUSDT,77575.4,3.16356e+08
1744211828004,BTCUSDT,77575.4,3.16379e+08
1744211829006,BTCUSDT,77575.4,3.16379e+08
1744211831006,BTCUSDT,77575.4,3.16379e+08
1744211832004,BTCUSDT,77575.4,3.16379e+08
1744211833005,BTCUSDT,77576,3.16376e+08
1744211834006,BTCUSDT,77567,3.16376e+08
1744211835005,BTCUSDT,77567,3.16375e+08
1744211837006,BTCUSDT,77567,3.16375e+08
1744217907007,BTCUSDT,78172.7,3.18747e+08
1744217908008,BTCUSDT,78174.2,3.1878e+08
1744217909006,BTCUSDT,78174.2,3.18781e+08
1744217910004,BTCUSDT,78174.2,3.18781e+08
1744217911008,BTCUSDT,78174.2,3.18782e+08
1744217912005,BTCUSDT,78174.9,3.18784e+08
1744217913006,BTCUSDT,78174.9,3.18786e+08
1744217914004,BTCUSDT,78218.7,3.18812e+08
1744217915007,BTCUSDT,78219.4,3.18812e+08
1744217916006,BTCUSDT,78170.3,3.18812e+08
1744217917005,BTCUSDT,78219.4,3.18808e+08
1744217919006,BTCUSDT,78170.3,3.18808e+08
1744217920005,BTCUSDT,78219.4,3.18809e+08
1744217921007,BTCUSDT,78221.1,3.18841e+08
1744217922005,BTCUSDT,78226,3.18805e+08
1744217923006,BTCUSDT,78227,3.18805e+08
1744217924006,BTCUSDT,78227,3.18806e+08
1744217925005,BTCUSDT,78227,3.18808e+08
1744217926007,BTCUSDT,78227,3.1881e+08
1744217929006,BTCUSDT,78227.1,3.1881e+08
1744217932006,BTCUSDT,78227.1,3.1881e+08
1744217933005,BTCUSDT,78226.8,3.18801e+08
1744217934005,BTCUSDT,78227.1,3.18817e+08
1744217935004,BTCUSDT,78227.1,3.18817e+08
1744217941005,BTCUSDT,78250,3.188e+08
1744217942004,BTCUSDT,78250,3.18801e+08
1744217944004,BTCUSDT,78250,3.18775e+08
1744217945005,BTCUSDT,78250.6,3.18809e+08
1744217946008,BTCUSDT,78250.7,3.18843e+08
1744217947006,BTCUSDT,78260,3.18843e+08
1744217951005,BTCUSDT,78260,3.18819e+08
1744217957006,BTCUSDT,78260,3.18807e+08
1744217962007,BTCUSDT,78260,3.18806e+08
1744217966005,BTCUSDT,78260,3.18772e+08
1744217971005,BTCUSDT,78249.4,3.18739e+08
1744217972019,BTCUSDT,78259.5,3.1869e+08
1744217973004,BTCUSDT,78249.4,3.1869e+08
1744217975007,BTCUSDT,78259.5,3.1869e+08
1744217977007,BTCUSDT,78259.5,3.18617e+08
1744217981004,BTCUSDT,78260.6,3.18703e+08
1744217982005,BTCUSDT,78260.6,3.18703e+08
1744217988005,BTCUSDT,78263.4,3.18712e+08
1744217993004,BTCUSDT,78259.9,3.18738e+08
1744218002006,BTCUSDT,78259.5,3.18706e+08
1744218004006,BTCUSDT,78259.5,3.18706e+08
1744218005004,BTCUSDT,78260,3.18705e+08
1744218008005,BTCUSDT,78260,3.18705e+08
1744218010006,BTCUSDT,78260.1,3.18746e+08
1744218011004,BTCUSDT,78270,3.18702e+08
1744218012006,BTCUSDT,78259.5,3.18761e+08
1744218014005,BTCUSDT,78270,3.1876e+08
1744218020005,BTCUSDT,78270.9,3.18787e+08
1744218026005,BTCUSDT,78271,3.18802e+08
1744218035005,BTCUSDT,78271,3.18784e+08
1744218038004,BTCUSDT,78259.5,3.18795e+08
1744218039005,BTCUSDT,78327.5,3.18795e+08
1744218041004,BTCUSDT,78259.5,3.18795e+08
1744218042004,BTCUSDT,78327.5,3.18795e+08
1744218043005,BTCUSDT,78327.5,3.18795e+08
1744218045005,BTCUSDT,78327.5,3.18785e+08
1744218048005,BTCUSDT,78325.5,3.18786e+08
1744218049004,BTCUSDT,78325.5,3.18786e+08
1744218050005,BTCUSDT,78325.5,3.18786e+08
1744218051005,BTCUSDT,78325.5,3.18785e+08
1744218052004,BTCUSDT,78325.5,3.18786e+08
1744218053005,BTCUSDT,78325.5,3.18786e+08
1744218054004,BTCUSDT,78325.5,3.18786e+08
1744218055004,BTCUSDT,78325.5,3.18785e+08
1744218056004,BTCUSDT,78324,3.18809e+08
1744218057005,BTCUSDT,78324,3.18809e+08
1744218058004,BTCUSDT,78324,3.1881e+08
1744218059004,BTCUSDT,78325.5,3.1881e+08
1744218061008,BTCUSDT,78325.5,3.18808e+08
1744218064006,BTCUSDT,78325.5,3.18809e+08
1744218065010,BTCUSDT,78325.5,3.18768e+08
1744218066005,BTCUSDT,78325.5,3.1877e+08
1744218067008,BTCUSDT,78325.5,3.18772e+08
1744218068005,BTCUSDT,78325.5,3.18771e+08
1744218069009,BTCUSDT,78325.5,3.18773e+08
1744218070004,BTCUSDT,78325.5,3.18773e+08
1744218071004,BTCUSDT,78325.5,3.18775e+08
1744218072004,BTCUSDT,78325.5,3.18761e+08
1744218073005,BTCUSDT,78324.2,3.18762e+08
1744218074005,BTCUSDT,78324.2,3.18762e+08
1744218075005,BTCUSDT,78324,3.18789e+08
1744218076005,BTCUSDT,78319.1,3.18787e+08
1744218077005,BTCUSDT,78319.1,3.18787e+08
1744218078005,BTCUSDT,78319.1,3.18789e+08
1744218079007,BTCUSDT,78319.1,3.18789e+08
1744218080005,BTCUSDT,78319.1,3.18758e+08
1744218082005,BTCUSDT,78319.1,3.18757e+08
1744218083005,BTCUSDT,78319.1,3.18753e+08
1744218085005,BTCUSDT,78319.1,3.18747e+08
1744218086005,BTCUSDT,78319.1,3.18743e+08
1744218087005,BTCUSDT,78319.1,3.18744e+08
1744218089005,BTCUSDT,78318.4,3.18741e+08
1744218091005,BTCUSDT,78318.4,3.18741e+08
1744218093005,BTCUSDT,78318.4,3.18741e+08
1744218095005,BTCUSDT,78318.4,3.18741e+08
1744218097004,BTCUSDT,78318.4,3.18741e+08
1744218098005,BTCUSDT,78318.4,3.18741e+08
1744218099004,BTCUSDT,78320,3.18758e+08
1744218101005,BTCUSDT,78318.4,3.18752e+08
1744218102005,BTCUSDT,78318.4,3.18751e+08
1744218103005,BTCUSDT,78320,3.18752e+08
1744218104005,BTCUSDT,78320,3.18677e+08
